srclang,trglang,srcIndex,documentId,segmentId,judgeId,system1Number,system1Id,system2Number,system2Id,rank
English,French,6,en-fr.test,6,A2B6J1Z3IGHS18,33,62,51,9,1
English,French,4,en-fr.test,4,AW17FU3U5XYAM,50,8,38,68,2
English,French,5,en-fr.test,5,AW17FU3U5XYAM,38,68,35,65,2
English,French,6,en-fr.test,6,AW17FU3U5XYAM,5,17,50,8,11
English,French,19,en-fr.test,19,AK7YVYGMIF6T0,37,67,5,17,11
English,French,20,en-fr.test,20,AK7YVYGMIF6T0,34,64,9,21,1
English,French,21,en-fr.test,21,AK7YVYGMIF6T0,8,20,51,9,1
English,French,25,en-fr.test,25,A2B6J1Z3IGHS18,41,70,36,66,1
English,French,26,en-fr.test,26,A2B6J1Z3IGHS18,33,62,50,8,1
English,French,27,en-fr.test,27,A2B6J1Z3IGHS18,51,9,38,68,2
English,French,13,en-fr.test,13,A2SHSXYDJ8EPVT,40,7,9,21,2
English,French,14,en-fr.test,14,A2SHSXYDJ8EPVT,7,19,13,26,1
English,French,15,en-fr.test,15,A2SHSXYDJ8EPVT,36,66,51,9,1
English,French,25,en-fr.test,25,A2B6J1Z3IGHS18,38,68,51,9,1
English,French,26,en-fr.test,26,A2B6J1Z3IGHS18,36,66,7,19,1
English,French,27,en-fr.test,27,A2B6J1Z3IGHS18,40,7,5,17,2
English,French,25,en-fr.test,25,AQNOTFW1HV5JG,39,69,5,17,1
English,French,26,en-fr.test,26,AQNOTFW1HV5JG,8,20,36,66,1
English,French,27,en-fr.test,27,AQNOTFW1HV5JG,37,67,50,8,1
English,French,7,en-fr.test,7,A2SHSXYDJ8EPVT,13,26,9,21,1
English,French,8,en-fr.test,8,A2SHSXYDJ8EPVT,7,19,8,20,1
English,French,9,en-fr.test,9,A2SHSXYDJ8EPVT,38,68,19,41,1
English,French,19,en-fr.test,19,A2SHSXYDJ8EPVT,35,65,38,68,2
English,French,20,en-fr.test,20,A2SHSXYDJ8EPVT,5,17,41,70,1
English,French,21,en-fr.test,21,A2SHSXYDJ8EPVT,13,26,38,68,1
English,French,22,en-fr.test,22,A2SHSXYDJ8EPVT,37,67,19,41,1
English,French,23,en-fr.test,23,A2SHSXYDJ8EPVT,40,7,19,41,1
English,French,24,en-fr.test,24,A2SHSXYDJ8EPVT,51,9,50,8,2
English,French,4,en-fr.test,4,AQNOTFW1HV5JG,33,62,8,20,1
English,French,5,en-fr.test,5,AQNOTFW1HV5JG,37,67,39,69,1
English,French,6,en-fr.test,6,AQNOTFW1HV5JG,7,19,8,20,1
English,French,1,en-fr.test,1,A2B6J1Z3IGHS18,13,26,36,66,2
English,French,2,en-fr.test,2,A2B6J1Z3IGHS18,34,64,40,7,1
English,French,3,en-fr.test,3,A2B6J1Z3IGHS18,33,62,41,70,2
English,French,1,en-fr.test,1,A2SHSXYDJ8EPVT,39,69,41,70,2
English,French,2,en-fr.test,2,A2SHSXYDJ8EPVT,5,17,13,26,2
English,French,3,en-fr.test,3,A2SHSXYDJ8EPVT,9,21,8,20,1
English,French,7,en-fr.test,7,A2B6J1Z3IGHS18,41,70,35,65,2
English,French,8,en-fr.test,8,A2B6J1Z3IGHS18,7,19,37,67,1
English,French,9,en-fr.test,9,A2B6J1Z3IGHS18,7,19,5,17,2
English,French,25,en-fr.test,25,AQNOTFW1HV5JG,38,68,7,19,1
English,French,26,en-fr.test,26,AQNOTFW1HV5JG,5,17,19,41,1
English,French,27,en-fr.test,27,AQNOTFW1HV5JG,37,67,19,41,1
English,French,1,en-fr.test,1,AQNOTFW1HV5JG,36,66,33,62,2
English,French,2,en-fr.test,2,AQNOTFW1HV5JG,40,7,50,8,1
English,French,3,en-fr.test,3,AQNOTFW1HV5JG,50,8,33,62,1
English,French,16,en-fr.test,16,A2SHSXYDJ8EPVT,13,26,41,70,1
English,French,17,en-fr.test,17,A2SHSXYDJ8EPVT,40,7,8,20,1
English,French,18,en-fr.test,18,A2SHSXYDJ8EPVT,35,65,39,69,2
English,French,13,en-fr.test,13,AQNOTFW1HV5JG,50,8,51,9,2
English,French,14,en-fr.test,14,AQNOTFW1HV5JG,9,21,19,41,1
English,French,15,en-fr.test,15,AQNOTFW1HV5JG,9,21,38,68,2
English,French,7,en-fr.test,7,A2B6J1Z3IGHS18,35,65,39,69,1
English,French,8,en-fr.test,8,A2B6J1Z3IGHS18,35,65,19,41,1
English,French,9,en-fr.test,9,A2B6J1Z3IGHS18,33,62,36,66,2
English,French,16,en-fr.test,16,AQNOTFW1HV5JG,7,19,5,17,1
English,French,17,en-fr.test,17,AQNOTFW1HV5JG,34,64,35,65,1
English,French,18,en-fr.test,18,AQNOTFW1HV5JG,41,70,51,9,1
English,French,19,en-fr.test,19,A2SHSXYDJ8EPVT,38,68,33,62,2
English,French,20,en-fr.test,20,A2SHSXYDJ8EPVT,50,8,34,64,2
English,French,21,en-fr.test,21,A2SHSXYDJ8EPVT,9,21,41,70,1
English,French,7,en-fr.test,7,AQNOTFW1HV5JG,34,64,7,19,1
English,French,8,en-fr.test,8,AQNOTFW1HV5JG,35,65,8,20,1
English,French,9,en-fr.test,9,AQNOTFW1HV5JG,34,64,35,65,1
English,French,4,en-fr.test,4,AQNOTFW1HV5JG,41,70,5,17,1
English,French,5,en-fr.test,5,AQNOTFW1HV5JG,37,67,13,26,2
English,French,6,en-fr.test,6,AQNOTFW1HV5JG,36,66,9,21,1
English,French,16,en-fr.test,16,A2SHSXYDJ8EPVT,19,41,5,17,2
English,French,17,en-fr.test,17,A2SHSXYDJ8EPVT,40,7,39,69,1
English,French,18,en-fr.test,18,A2SHSXYDJ8EPVT,40,7,39,69,2
English,French,10,en-fr.test,10,A2B6J1Z3IGHS18,33,62,38,68,2
English,French,11,en-fr.test,11,A2B6J1Z3IGHS18,9,21,40,7,2
English,French,12,en-fr.test,12,A2B6J1Z3IGHS18,34,64,50,8,1
English,French,13,en-fr.test,13,A2B6J1Z3IGHS18,19,41,51,9,2
English,French,14,en-fr.test,14,A2B6J1Z3IGHS18,5,17,35,65,2
English,French,15,en-fr.test,15,A2B6J1Z3IGHS18,38,68,9,21,1
English,French,4,en-fr.test,4,A2SHSXYDJ8EPVT,8,20,33,62,1
English,French,5,en-fr.test,5,A2SHSXYDJ8EPVT,33,62,37,67,2
English,French,6,en-fr.test,6,A2SHSXYDJ8EPVT,19,41,8,20,2
English,French,13,en-fr.test,13,A2B6J1Z3IGHS18,34,64,35,65,1
English,French,14,en-fr.test,14,A2B6J1Z3IGHS18,41,70,37,67,1
English,French,15,en-fr.test,15,A2B6J1Z3IGHS18,35,65,19,41,1
English,French,19,en-fr.test,19,A2B6J1Z3IGHS18,5,17,9,21,2
English,French,20,en-fr.test,20,A2B6J1Z3IGHS18,19,41,34,64,2
English,French,21,en-fr.test,21,A2B6J1Z3IGHS18,9,21,50,8,2
English,French,22,en-fr.test,22,A2SHSXYDJ8EPVT,5,17,50,8,1
English,French,23,en-fr.test,23,A2SHSXYDJ8EPVT,34,64,40,7,1
English,French,24,en-fr.test,24,A2SHSXYDJ8EPVT,50,8,19,41,1
English,French,4,en-fr.test,4,A2B6J1Z3IGHS18,35,65,41,70,2
English,French,5,en-fr.test,5,A2B6J1Z3IGHS18,9,21,13,26,1
English,French,6,en-fr.test,6,A2B6J1Z3IGHS18,36,66,33,62,2
English,French,13,en-fr.test,13,A2SHSXYDJ8EPVT,40,7,36,66,2
English,French,14,en-fr.test,14,A2SHSXYDJ8EPVT,34,64,51,9,1
English,French,15,en-fr.test,15,A2SHSXYDJ8EPVT,40,7,8,20,2
English,French,19,en-fr.test,19,A2SLT3VADFP09C,40,7,51,9,2
English,French,20,en-fr.test,20,A2SLT3VADFP09C,38,68,13,26,11
English,French,21,en-fr.test,21,A2SLT3VADFP09C,37,67,35,65,2
English,French,1,en-fr.test,1,A2SLT3VADFP09C,36,66,37,67,11
English,French,2,en-fr.test,2,A2SLT3VADFP09C,7,19,13,26,2
English,French,3,en-fr.test,3,A2SLT3VADFP09C,41,70,5,17,11
English,French,22,en-fr.test,22,A2SLT3VADFP09C,33,62,41,70,11
English,French,23,en-fr.test,23,A2SLT3VADFP09C,35,65,38,68,1
English,French,24,en-fr.test,24,A2SLT3VADFP09C,8,20,38,68,11
English,French,13,en-fr.test,13,A2D84PVQ0W48QR,33,62,50,8,2
English,French,14,en-fr.test,14,A2D84PVQ0W48QR,51,9,50,8,2
English,French,15,en-fr.test,15,A2D84PVQ0W48QR,13,26,51,9,2
English,French,4,en-fr.test,4,ADJEZQTOOC1TL,5,17,19,41,1
English,French,5,en-fr.test,5,ADJEZQTOOC1TL,13,26,9,21,2
English,French,6,en-fr.test,6,ADJEZQTOOC1TL,19,41,36,66,2
English,French,16,en-fr.test,16,A36V69WD0VFZ82,50,8,38,68,2
English,French,17,en-fr.test,17,A36V69WD0VFZ82,5,17,41,70,2
English,French,18,en-fr.test,18,A36V69WD0VFZ82,9,21,50,8,2
English,French,16,en-fr.test,16,A2B6J1Z3IGHS18,36,66,51,9,2
English,French,17,en-fr.test,17,A2B6J1Z3IGHS18,37,67,50,8,2
English,French,18,en-fr.test,18,A2B6J1Z3IGHS18,19,41,8,20,2
English,French,19,en-fr.test,19,A2D84PVQ0W48QR,13,26,37,67,11
English,French,20,en-fr.test,20,A2D84PVQ0W48QR,40,7,39,69,2
English,French,21,en-fr.test,21,A2D84PVQ0W48QR,13,26,9,21,2
English,French,19,en-fr.test,19,A2B6J1Z3IGHS18,19,41,34,64,2
English,French,20,en-fr.test,20,A2B6J1Z3IGHS18,8,20,41,70,2
English,French,21,en-fr.test,21,A2B6J1Z3IGHS18,33,62,39,69,1
English,French,13,en-fr.test,13,A2SLT3VADFP09C,9,21,5,17,1
English,French,14,en-fr.test,14,A2SLT3VADFP09C,9,21,33,62,1
English,French,15,en-fr.test,15,A2SLT3VADFP09C,33,62,9,21,1
English,French,19,en-fr.test,19,A2B6J1Z3IGHS18,35,65,38,68,1
English,French,20,en-fr.test,20,A2B6J1Z3IGHS18,51,9,5,17,2
English,French,21,en-fr.test,21,A2B6J1Z3IGHS18,38,68,50,8,1
English,French,7,en-fr.test,7,A2SLT3VADFP09C,36,66,37,67,2
English,French,8,en-fr.test,8,A2SLT3VADFP09C,35,65,9,21,1
English,French,9,en-fr.test,9,A2SLT3VADFP09C,38,68,8,20,2
English,French,25,en-fr.test,25,A2B6J1Z3IGHS18,37,67,38,68,1
English,French,26,en-fr.test,26,A2B6J1Z3IGHS18,39,69,34,64,1
English,French,27,en-fr.test,27,A2B6J1Z3IGHS18,36,66,51,9,1
English,French,19,en-fr.test,19,A2D84PVQ0W48QR,37,67,9,21,11
English,French,20,en-fr.test,20,A2D84PVQ0W48QR,38,68,19,41,1
English,French,21,en-fr.test,21,A2D84PVQ0W48QR,13,26,51,9,2
English,French,7,en-fr.test,7,A2D84PVQ0W48QR,13,26,33,62,1
English,French,8,en-fr.test,8,A2D84PVQ0W48QR,7,19,36,66,1
English,French,9,en-fr.test,9,A2D84PVQ0W48QR,33,62,50,8,1
English,French,22,en-fr.test,22,A1X86TQB8KO6OR,5,17,51,9,1
English,French,23,en-fr.test,23,A1X86TQB8KO6OR,13,26,38,68,2
English,French,24,en-fr.test,24,A1X86TQB8KO6OR,40,7,39,69,1
English,French,7,en-fr.test,7,A2B6J1Z3IGHS18,34,64,40,7,1
English,French,8,en-fr.test,8,A2B6J1Z3IGHS18,8,20,35,65,2
English,French,9,en-fr.test,9,A2B6J1Z3IGHS18,39,69,36,66,1
English,French,25,en-fr.test,25,A339RVBBEX3T6X,51,9,19,41,1
English,French,26,en-fr.test,26,A339RVBBEX3T6X,35,65,51,9,1
English,French,27,en-fr.test,27,A339RVBBEX3T6X,19,41,39,69,2
English,French,22,en-fr.test,22,A2B6J1Z3IGHS18,51,9,36,66,2
English,French,23,en-fr.test,23,A2B6J1Z3IGHS18,51,9,34,64,1
English,French,24,en-fr.test,24,A2B6J1Z3IGHS18,36,66,38,68,1
English,French,16,en-fr.test,16,A1X86TQB8KO6OR,37,67,13,26,2
English,French,17,en-fr.test,17,A1X86TQB8KO6OR,36,66,41,70,2
English,French,18,en-fr.test,18,A1X86TQB8KO6OR,13,26,36,66,1
English,French,19,en-fr.test,19,A2B6J1Z3IGHS18,19,41,9,21,2
English,French,20,en-fr.test,20,A2B6J1Z3IGHS18,40,7,9,21,1
English,French,21,en-fr.test,21,A2B6J1Z3IGHS18,40,7,36,66,2
English,French,16,en-fr.test,16,ADJEZQTOOC1TL,40,7,5,17,1
English,French,17,en-fr.test,17,ADJEZQTOOC1TL,50,8,13,26,1
English,French,18,en-fr.test,18,ADJEZQTOOC1TL,40,7,7,19,2
English,French,1,en-fr.test,1,A2B6J1Z3IGHS18,38,68,13,26,1
English,French,2,en-fr.test,2,A2B6J1Z3IGHS18,7,19,13,26,2
English,French,3,en-fr.test,3,A2B6J1Z3IGHS18,51,9,36,66,2
English,French,1,en-fr.test,1,A2SLT3VADFP09C,38,68,50,8,11
English,French,2,en-fr.test,2,A2SLT3VADFP09C,39,69,50,8,2
English,French,3,en-fr.test,3,A2SLT3VADFP09C,19,41,9,21,2
English,French,16,en-fr.test,16,A36V69WD0VFZ82,39,69,40,7,2
English,French,17,en-fr.test,17,A36V69WD0VFZ82,41,70,19,41,1
English,French,18,en-fr.test,18,A36V69WD0VFZ82,39,69,38,68,11
English,French,13,en-fr.test,13,A2D84PVQ0W48QR,36,66,34,64,2
English,French,14,en-fr.test,14,A2D84PVQ0W48QR,37,67,35,65,1
English,French,15,en-fr.test,15,A2D84PVQ0W48QR,7,19,38,68,1
English,French,4,en-fr.test,4,ADJEZQTOOC1TL,5,17,41,70,1
English,French,5,en-fr.test,5,ADJEZQTOOC1TL,9,21,19,41,1
English,French,6,en-fr.test,6,ADJEZQTOOC1TL,51,9,41,70,1
English,French,10,en-fr.test,10,A2B6J1Z3IGHS18,38,68,50,8,1
English,French,11,en-fr.test,11,A2B6J1Z3IGHS18,39,69,36,66,1
English,French,12,en-fr.test,12,A2B6J1Z3IGHS18,39,69,50,8,1
English,French,25,en-fr.test,25,A2SLT3VADFP09C,39,69,40,7,1
English,French,26,en-fr.test,26,A2SLT3VADFP09C,35,65,19,41,1
English,French,27,en-fr.test,27,A2SLT3VADFP09C,13,26,7,19,11
English,French,22,en-fr.test,22,A2SLT3VADFP09C,51,9,38,68,2
English,French,23,en-fr.test,23,A2SLT3VADFP09C,34,64,40,7,2
English,French,24,en-fr.test,24,A2SLT3VADFP09C,8,20,33,62,11
English,French,13,en-fr.test,13,A2D84PVQ0W48QR,51,9,5,17,1
English,French,14,en-fr.test,14,A2D84PVQ0W48QR,41,70,39,69,2
English,French,15,en-fr.test,15,A2D84PVQ0W48QR,35,65,9,21,1
English,French,19,en-fr.test,19,A36V69WD0VFZ82,8,20,5,17,11
English,French,20,en-fr.test,20,A36V69WD0VFZ82,36,66,50,8,2
English,French,21,en-fr.test,21,A36V69WD0VFZ82,41,70,34,64,1
English,French,4,en-fr.test,4,A2SLT3VADFP09C,8,20,39,69,1
English,French,5,en-fr.test,5,A2SLT3VADFP09C,39,69,37,67,1
English,French,6,en-fr.test,6,A2SLT3VADFP09C,38,68,19,41,1
English,French,13,en-fr.test,13,A31CX55XX5JNHK,35,65,38,68,2
English,French,14,en-fr.test,14,A31CX55XX5JNHK,38,68,50,8,1
English,French,15,en-fr.test,15,A31CX55XX5JNHK,35,65,36,66,1
English,French,10,en-fr.test,10,A2SLT3VADFP09C,38,68,40,7,2
English,French,11,en-fr.test,11,A2SLT3VADFP09C,36,66,9,21,11
English,French,12,en-fr.test,12,A2SLT3VADFP09C,39,69,33,62,11
English,French,22,en-fr.test,22,A2B6J1Z3IGHS18,7,19,19,41,1
English,French,23,en-fr.test,23,A2B6J1Z3IGHS18,34,64,50,8,2
English,French,24,en-fr.test,24,A2B6J1Z3IGHS18,19,41,50,8,2
English,French,16,en-fr.test,16,A1V7Q6546F0H3F,51,9,7,19,1
English,French,17,en-fr.test,17,A1V7Q6546F0H3F,13,26,41,70,2
English,French,18,en-fr.test,18,A1V7Q6546F0H3F,50,8,41,70,2
English,French,1,en-fr.test,1,A1V7Q6546F0H3F,34,64,19,41,1
English,French,2,en-fr.test,2,A1V7Q6546F0H3F,9,21,7,19,2
English,French,3,en-fr.test,3,A1V7Q6546F0H3F,37,67,41,70,1
English,French,10,en-fr.test,10,A1V7Q6546F0H3F,50,8,40,7,1
English,French,11,en-fr.test,11,A1V7Q6546F0H3F,5,17,9,21,1
English,French,12,en-fr.test,12,A1V7Q6546F0H3F,36,66,13,26,2
English,French,13,en-fr.test,13,A1V7Q6546F0H3F,51,9,5,17,2
English,French,14,en-fr.test,14,A1V7Q6546F0H3F,41,70,39,69,2
English,French,15,en-fr.test,15,A1V7Q6546F0H3F,35,65,9,21,1
English,French,22,en-fr.test,22,A2BWZXUR3QKPAB,38,68,5,17,11
English,French,23,en-fr.test,23,A2BWZXUR3QKPAB,38,68,51,9,1
English,French,24,en-fr.test,24,A2BWZXUR3QKPAB,5,17,35,65,2
English,French,19,en-fr.test,19,A2BWZXUR3QKPAB,41,70,33,62,2
English,French,20,en-fr.test,20,A2BWZXUR3QKPAB,37,67,33,62,11
English,French,21,en-fr.test,21,A2BWZXUR3QKPAB,39,69,5,17,2
English,French,10,en-fr.test,10,A2BWZXUR3QKPAB,39,69,5,17,1
English,French,11,en-fr.test,11,A2BWZXUR3QKPAB,13,26,38,68,2
English,French,12,en-fr.test,12,A2BWZXUR3QKPAB,7,19,50,8,2
English,French,1,en-fr.test,1,A2BWZXUR3QKPAB,38,68,34,64,1
English,French,2,en-fr.test,2,A2BWZXUR3QKPAB,9,21,7,19,2
English,French,3,en-fr.test,3,A2BWZXUR3QKPAB,37,67,8,20,11
English,French,16,en-fr.test,16,A3LVOQWRQIFULL,40,7,41,70,11
English,French,17,en-fr.test,17,A3LVOQWRQIFULL,13,26,35,65,2
English,French,18,en-fr.test,18,A3LVOQWRQIFULL,41,70,13,26,2
English,French,10,en-fr.test,10,A2D84PVQ0W48QR,50,8,40,7,1
English,French,11,en-fr.test,11,A2D84PVQ0W48QR,19,41,39,69,2
English,French,12,en-fr.test,12,A2D84PVQ0W48QR,41,70,9,21,2
English,French,19,en-fr.test,19,A2BWZXUR3QKPAB,36,66,19,41,1
English,French,20,en-fr.test,20,A2BWZXUR3QKPAB,35,65,39,69,1
English,French,21,en-fr.test,21,A2BWZXUR3QKPAB,39,69,33,62,2
English,French,4,en-fr.test,4,A2BWZXUR3QKPAB,33,62,37,67,2
English,French,5,en-fr.test,5,A2BWZXUR3QKPAB,35,65,33,62,1
English,French,6,en-fr.test,6,A2BWZXUR3QKPAB,40,7,9,21,1
English,French,10,en-fr.test,10,A3LVOQWRQIFULL,34,64,35,65,1
English,French,11,en-fr.test,11,A3LVOQWRQIFULL,38,68,5,17,1
English,French,12,en-fr.test,12,A3LVOQWRQIFULL,39,69,36,66,2
English,French,25,en-fr.test,25,AITJY7P4VX80A,8,20,38,68,1
English,French,26,en-fr.test,26,AITJY7P4VX80A,34,64,7,19,2
English,French,27,en-fr.test,27,AITJY7P4VX80A,13,26,8,20,2
English,French,10,en-fr.test,10,A1C8AW34IXCQ11,41,70,7,19,1
English,French,11,en-fr.test,11,A1C8AW34IXCQ11,51,9,5,17,2
English,French,12,en-fr.test,12,A1C8AW34IXCQ11,7,19,51,9,1
English,French,4,en-fr.test,4,A2BWZXUR3QKPAB,37,67,41,70,2
English,French,5,en-fr.test,5,A2BWZXUR3QKPAB,33,62,7,19,2
English,French,6,en-fr.test,6,A2BWZXUR3QKPAB,50,8,19,41,1
English,French,19,en-fr.test,19,A3LVOQWRQIFULL,50,8,41,70,2
English,French,20,en-fr.test,20,A3LVOQWRQIFULL,8,20,39,69,11
English,French,21,en-fr.test,21,A3LVOQWRQIFULL,37,67,19,41,1
English,French,22,en-fr.test,22,A1RF13W8XKGZ4A,50,8,8,20,1
English,French,23,en-fr.test,23,A1RF13W8XKGZ4A,51,9,41,70,11
English,French,24,en-fr.test,24,A1RF13W8XKGZ4A,37,67,35,65,1
English,French,19,en-fr.test,19,A2JFO883AOTIUY,5,17,9,21,1
English,French,20,en-fr.test,20,A2JFO883AOTIUY,19,41,34,64,2
English,French,21,en-fr.test,21,A2JFO883AOTIUY,9,21,50,8,2
English,French,13,en-fr.test,13,A2A4Y3ZJBRCH5W,40,7,13,26,1
English,French,14,en-fr.test,14,A2A4Y3ZJBRCH5W,9,21,41,70,1
English,French,15,en-fr.test,15,A2A4Y3ZJBRCH5W,50,8,36,66,1
English,French,7,en-fr.test,7,A36V69WD0VFZ82,40,7,36,66,1
English,French,8,en-fr.test,8,A36V69WD0VFZ82,36,66,38,68,1
English,French,9,en-fr.test,9,A36V69WD0VFZ82,40,7,34,64,2
English,French,7,en-fr.test,7,A3R41V1CUZ2BT0,51,9,33,62,1
English,French,8,en-fr.test,8,A3R41V1CUZ2BT0,37,67,34,64,2
English,French,9,en-fr.test,9,A3R41V1CUZ2BT0,34,64,33,62,2
English,French,16,en-fr.test,16,A1C8AW34IXCQ11,19,41,51,9,2
English,French,17,en-fr.test,17,A1C8AW34IXCQ11,34,64,40,7,2
English,French,18,en-fr.test,18,A1C8AW34IXCQ11,51,9,19,41,1
English,French,4,en-fr.test,4,AJZKJ5B77RXS2,13,26,8,20,2
English,French,5,en-fr.test,5,AJZKJ5B77RXS2,8,20,13,26,1
English,French,6,en-fr.test,6,AJZKJ5B77RXS2,40,7,37,67,2
English,French,13,en-fr.test,13,A3R41V1CUZ2BT0,37,67,19,41,1
English,French,14,en-fr.test,14,A3R41V1CUZ2BT0,34,64,19,41,1
English,French,15,en-fr.test,15,A3R41V1CUZ2BT0,33,62,40,7,1
English,French,1,en-fr.test,1,A2D84PVQ0W48QR,9,21,51,9,1
English,French,2,en-fr.test,2,A2D84PVQ0W48QR,13,26,38,68,1
English,French,3,en-fr.test,3,A2D84PVQ0W48QR,7,19,8,20,1
English,French,7,en-fr.test,7,A2BWZXUR3QKPAB,41,70,8,20,2
English,French,8,en-fr.test,8,A2BWZXUR3QKPAB,41,70,39,69,1
English,French,9,en-fr.test,9,A2BWZXUR3QKPAB,39,69,13,26,2
English,French,1,en-fr.test,1,A2D84PVQ0W48QR,36,66,13,26,1
English,French,2,en-fr.test,2,A2D84PVQ0W48QR,39,69,19,41,1
English,French,3,en-fr.test,3,A2D84PVQ0W48QR,36,66,13,26,1
English,French,4,en-fr.test,4,A1C8AW34IXCQ11,40,7,37,67,2
English,French,5,en-fr.test,5,A1C8AW34IXCQ11,37,67,19,41,1
English,French,6,en-fr.test,6,A1C8AW34IXCQ11,36,66,33,62,1
English,French,16,en-fr.test,16,A1GRKA1ADOEZIQ,51,9,50,8,2
English,French,17,en-fr.test,17,A1GRKA1ADOEZIQ,13,26,9,21,1
English,French,18,en-fr.test,18,A1GRKA1ADOEZIQ,34,64,33,62,2
English,French,13,en-fr.test,13,A3K9DQOINATKBH,37,67,19,41,1
English,French,14,en-fr.test,14,A3K9DQOINATKBH,33,62,19,41,1
English,French,15,en-fr.test,15,A3K9DQOINATKBH,33,62,34,64,1
English,French,25,en-fr.test,25,AJZKJ5B77RXS2,36,66,9,21,1
English,French,26,en-fr.test,26,AJZKJ5B77RXS2,13,26,41,70,2
English,French,27,en-fr.test,27,AJZKJ5B77RXS2,41,70,37,67,2
English,French,16,en-fr.test,16,A2BWZXUR3QKPAB,51,9,5,17,2
English,French,17,en-fr.test,17,A2BWZXUR3QKPAB,8,20,34,64,11
English,French,18,en-fr.test,18,A2BWZXUR3QKPAB,8,20,41,70,11
English,French,13,en-fr.test,13,A1C8AW34IXCQ11,41,70,33,62,1
English,French,14,en-fr.test,14,A1C8AW34IXCQ11,33,62,50,8,2
English,French,15,en-fr.test,15,A1C8AW34IXCQ11,51,9,34,64,2
English,French,10,en-fr.test,10,A1C8AW34IXCQ11,5,17,50,8,2
English,French,11,en-fr.test,11,A1C8AW34IXCQ11,8,20,13,26,11
English,French,12,en-fr.test,12,A1C8AW34IXCQ11,38,68,5,17,1
English,French,25,en-fr.test,25,A2BWZXUR3QKPAB,35,65,50,8,2
English,French,26,en-fr.test,26,A2BWZXUR3QKPAB,33,62,41,70,2
English,French,27,en-fr.test,27,A2BWZXUR3QKPAB,34,64,50,8,11
English,French,25,en-fr.test,25,A2BWZXUR3QKPAB,39,69,50,8,11
English,French,26,en-fr.test,26,A2BWZXUR3QKPAB,34,64,7,19,2
English,French,27,en-fr.test,27,A2BWZXUR3QKPAB,8,20,19,41,1
English,French,7,en-fr.test,7,A2BWZXUR3QKPAB,13,26,9,21,11
English,French,8,en-fr.test,8,A2BWZXUR3QKPAB,7,19,8,20,2
English,French,9,en-fr.test,9,A2BWZXUR3QKPAB,38,68,19,41,1
English,French,4,en-fr.test,4,A3R41V1CUZ2BT0,39,69,35,65,1
English,French,5,en-fr.test,5,A3R41V1CUZ2BT0,33,62,50,8,2
English,French,6,en-fr.test,6,A3R41V1CUZ2BT0,9,21,34,64,2
English,French,4,en-fr.test,4,A2BWZXUR3QKPAB,33,62,8,20,2
English,French,5,en-fr.test,5,A2BWZXUR3QKPAB,37,67,39,69,2
English,French,6,en-fr.test,6,A2BWZXUR3QKPAB,7,19,8,20,11
English,French,19,en-fr.test,19,A3R41V1CUZ2BT0,36,66,8,20,1
English,French,20,en-fr.test,20,A3R41V1CUZ2BT0,39,69,5,17,2
English,French,21,en-fr.test,21,A3R41V1CUZ2BT0,5,17,35,65,1
English,French,7,en-fr.test,7,A2D84PVQ0W48QR,5,17,37,67,1
English,French,8,en-fr.test,8,A2D84PVQ0W48QR,36,66,40,7,2
English,French,9,en-fr.test,9,A2D84PVQ0W48QR,34,64,19,41,1
English,French,19,en-fr.test,19,A1C8AW34IXCQ11,5,17,36,66,2
English,French,20,en-fr.test,20,A1C8AW34IXCQ11,8,20,40,7,2
English,French,21,en-fr.test,21,A1C8AW34IXCQ11,51,9,35,65,2
English,French,16,en-fr.test,16,A19FRD1IDZ65FW,50,8,7,19,1
English,French,17,en-fr.test,17,A19FRD1IDZ65FW,19,41,33,62,2
English,French,18,en-fr.test,18,A19FRD1IDZ65FW,36,66,19,41,1
English,French,10,en-fr.test,10,A19FRD1IDZ65FW,8,20,50,8,2
English,French,11,en-fr.test,11,A19FRD1IDZ65FW,13,26,36,66,1
English,French,12,en-fr.test,12,A19FRD1IDZ65FW,39,69,5,17,1
English,French,25,en-fr.test,25,AW17FU3U5XYAM,51,9,34,64,2
English,French,26,en-fr.test,26,AW17FU3U5XYAM,40,7,8,20,11
English,French,27,en-fr.test,27,AW17FU3U5XYAM,36,66,38,68,11
English,French,16,en-fr.test,16,A2JFO883AOTIUY,38,68,36,66,1
English,French,17,en-fr.test,17,A2JFO883AOTIUY,38,68,39,69,1
English,French,18,en-fr.test,18,A2JFO883AOTIUY,8,20,40,7,2
English,French,7,en-fr.test,7,A3K9DQOINATKBH,19,41,37,67,2
English,French,8,en-fr.test,8,A3K9DQOINATKBH,36,66,7,19,2
English,French,9,en-fr.test,9,A3K9DQOINATKBH,37,67,39,69,1
English,French,1,en-fr.test,1,A1C8AW34IXCQ11,7,19,40,7,2
English,French,2,en-fr.test,2,A1C8AW34IXCQ11,36,66,35,65,11
English,French,3,en-fr.test,3,A1C8AW34IXCQ11,34,64,13,26,11
English,French,22,en-fr.test,22,A3R41V1CUZ2BT0,34,64,7,19,1
English,French,23,en-fr.test,23,A3R41V1CUZ2BT0,35,65,8,20,2
English,French,24,en-fr.test,24,A3R41V1CUZ2BT0,33,62,38,68,1
English,French,25,en-fr.test,25,A19FRD1IDZ65FW,9,21,35,65,2
English,French,26,en-fr.test,26,A19FRD1IDZ65FW,36,66,38,68,2
